address,floor,area,rent,price,date,kr_sqm,change,sqm,rooms
Igeldammsgatan 14,4.0,"Kungsholmen,",1883.0,3650000.0,2019-12-12,107353.0,,34.0,1.0
Döbelnsgatan 18,2.0,"Vasastan,",3780.0,5150000.0,2019-12-12,88793.0,15.0,58.0,2.0
Wollmar Yxkullsgatan 5B,1.0,"Södermalm - Mariatorget,",2926.0,4700000.0,2019-12-12,100000.0,,47.0,2.0
Valhallavägen 146 F,,"Östermalm,",2343.0,5800000.0,2019-12-12,87879.0,,66.0,2.0
Warfvinges Väg 18,6.0,"Kungsholmen,",4981.0,6450000.0,2019-12-12,73295.0,,88.0,4.0
Skillinggränd 9,,"Nedre Kungsholmen,",1403.0,3450000.0,2019-12-12,101471.0,15.0,34.0,1.0
Sankt Eriksgatan 19,,"Fridhemsplan,",936.0,3400000.0,2019-12-12,100000.0,14.0,34.0,1.0
Idungatan 5,2.0,"Vasastan,",3576.0,6050000.0,2019-12-12,87681.0,10.0,69.0,3.0
Assessorsgatan 18 C,2.0,"Södermalm,",2511.0,5600000.0,2019-12-12,82353.0,7.0,68.0,2.0
David Bagares Gata 26B,,"Norrmalm / City,",3555.0,7300000.0,2019-12-12,76842.0,2.0,95.0,3.0
Grev Turegatan 69,5.0,"Östermalm,",3842.0,14500000.0,2019-12-12,154255.0,,94.0,3.0
Kungsklippan 22,,"Kungsholmen,",3378.0,3950000.0,2019-12-12,87778.0,2.0,45.0,2.0
Brännkyrkagatan 81,1003.0,"Maria,",959.0,2800000.0,2019-12-11,107692.0,17.0,26.0,1.0
Valhallavägen 65,2.0,"Östermalm,",4271.0,6050000.0,2019-12-11,80667.0,5.0,75.0,3.0
Heleneborgsgatan 30,,"Högalid,",2796.0,4300000.0,2019-12-11,75439.0,8.0,57.0,2.0
Kungsholmsgatan 15,3.0,"Kungsholmen/Kungsholmstorg,",2233.0,3620000.0,2019-12-11,86190.0,8.0,42.0,2.0
Arbetargatan 22,5.0,"Kungsholmen,",1796.0,4100000.0,2019-12-11,83673.0,17.0,49.0,2.0
Ringvägen 153,,"Sofia,",2881.0,5100000.0,2019-12-11,87931.0,19.0,58.0,3.0
Nina Einhorns Gata 10,4.0,"Hagastaden - Vasastan,",2610.0,3600000.0,2019-12-11,87805.0,1.0,41.0,2.0
Luxgatan 9,,"Kungsholmen/Lilla Essingen,",1717.0,3600000.0,2019-12-11,94737.0,20.0,38.0,
Lindvallsplan 10,,"Södermalm,",2535.0,4300000.0,2019-12-11,91489.0,13.0,47.0,2.0
Grevgatan 49,3.0,"Östermalm,",2735.0,6075000.0,2019-12-11,102966.0,3.0,59.0,2.0
Drottninggatan 114A,,"Vasastan/Norrmalm,",2840.0,6100000.0,2019-12-11,93846.0,3.0,65.0,2.0
Metargatan 5,,"Södermalm,",2056.0,3200000.0,2019-12-11,91429.0,10.0,35.0,1.0
Disponentgatan 2,,"Kungsholmen/Lilla Essingen,",1229.0,2325000.0,2019-12-11,93000.0,17.0,25.0,1.0
Karlaplan 19 A,5.0,"Östermalm,",2167.0,6200000.0,2019-12-11,95385.0,3.0,65.0,2.0
Alströmergatan 32H,,"Kungsholmen,",2222.0,4050000.0,2019-12-11,88043.0,,46.0,2.0
Hälsingegatan 51,,"Vasastan Hagastaden,",2175.0,4125000.0,2019-12-11,117857.0,2.0,35.0,
Västmannagatan 30,,"Vasastan,",4186.0,7825000.0,2019-12-11,87921.0,12.0,89.0,4.0
Vintertullstorget 34,3.0,"Sofia,",6020.0,8750000.0,2019-12-11,81776.0,31.0,107.0,4.0
Hälsingegatan 51,,"Vasastan Hagastaden,",4500.0,7620000.0,2019-12-11,84667.0,2.0,90.0,4.0
Döbelnsgatan 57,4.0,"Vasastan,",1430.0,3420000.0,2019-12-11,114000.0,24.0,30.0,1.0
Wollmar Yxkullsgatan 12,2.0,"Södermalm,",1475.0,5060000.0,2019-12-11,105417.0,18.0,48.0,2.0
John Ericssonsgatan 11 A,3.0,"Kungsholmen,",2110.0,2950000.0,2019-12-11,92188.0,3.0,32.0,1.0
Rindögatan 25,4.0,"Gärdet,",2717.0,7200000.0,2019-12-11,96000.0,11.0,75.0,3.0
Bågljusvägen 5,2.0,"Kungsholmen,",4838.0,6000000.0,2019-12-11,73171.0,14.0,82.0,3.0
Alströmergatan 35,,"Kungsholmen,",2239.0,2970000.0,2019-12-11,92813.0,21.0,32.0,1.0
Industrigatan 16,4.0,"Kungsholmen,",1370.0,3686000.0,2019-12-11,97000.0,23.0,38.0,1.0
Styrmansgatan 7A,,"Östermalm,",1973.0,7350000.0,2019-12-11,124576.0,,59.0,2.0
Åsögatan 182,4.0,"Södermalm,",1334.0,2750000.0,2019-12-11,110000.0,25.0,25.0,1.0
Rådmansgatan 80 A,2.0,"Vasastan - Odenplan,",5568.0,10920000.0,2019-12-10,102056.0,9.0,107.0,
Hornsgatan 94,,"Högalid,",2381.0,3300000.0,2019-12-10,78571.0,,42.0,1.0
Birger Jarlsgatan 67,,"Vasastan/Norrmalm,",2348.0,7800000.0,2019-12-10,114706.0,15.0,68.0,3.0
Atlasgatan 7,,"Vasastan,",1285.0,2980000.0,2019-12-10,110370.0,3.0,27.0,1.0
Tjustgatan 3,,"Stockholm – Södermalm,",2385.0,3185000.0,2019-12-10,86081.0,14.0,37.0,
Döbelnsgatan 27,,,1329.0,3250000.0,2019-12-10,104839.0,23.0,31.0,1.0
Hornsgatan 90,4.0,"Högalid,",565.0,2720000.0,2019-12-10,100741.0,14.0,27.0,1.0
Södra Agnegatan 26A,2.0,"Kungsholmen,",2329.0,6500000.0,2019-12-10,100000.0,18.0,65.0,2.0
Döbelnsgatan 42A,,"Vasastan,",3578.0,11040000.0,2019-12-10,120000.0,27.0,92.0,3.0
Folkungagatan 74A,1.0,"Södermalm Katarina,",1968.0,4200000.0,2019-12-10,91304.0,15.0,46.0,2.0
Mitisgatan 3,2.0,,2229.0,3800000.0,2019-12-10,108571.0,27.0,35.0,2.0
Kristinebergsvägen 18,,"Kungsholmen,",2095.0,3900000.0,2019-12-10,84783.0,22.0,46.0,2.0
Tomtebogatan 13B,,"Vasastan - Birkastan,",1365.0,3415000.0,2019-12-10,89868.0,37.0,38.0,1.0
Birger Jarlsgatan 99C,4.0,"Vasastan / Östermalm,",795.0,3610000.0,2019-12-10,106176.0,21.0,34.0,1.0
Norrtullsgatan 25B,6.0,"Vasastan,",3305.0,8375000.0,2019-12-10,108766.0,20.0,77.0,3.0
Tegnérgatan 18,4.0,"Vasastan/Norrmalm,",6698.0,17050000.0,2019-12-10,88342.0,1.0,193.0,6.0
Celsiusgatan 3A,,"Kungsholmen,",712.0,3250000.0,2019-12-10,130000.0,33.0,25.0,1.0
